fff4a2a3-bf2d-56d1-b2e7-a513df33655d,-1,other
d63e73f8-3640-58ab-993b-76d296a6d3e6,78,books
57480356-eae6-548d-ac3f-03ec7d58faf5,-1,other
68cce2db-eb0e-55fc-92d8-23fe31495d9e,-1,other
fbf6ac67-1291-5688-b140-9c4c14bb3b88,40,space
8eafa4da-c35e-5e38-b5e6-48161922a169,-1,other
7c4bf595-4b64-5321-be29-bfcebf139963,-1,other
838ce9bf-fa5f-55fc-bfaa-8cd92e83d76b,-1,other
93d498a6-8811-5383-acbf-52a1567de55e,40,space
09bbf3f9-78af-5178-8f2f-4490b738197f,-1,other
c15b95a2-473b-5cb2-ae1c-1cfc426567e2,22,gaming
cd6c65d0-a3ba-5955-86ba-25ca66a47d4d,-1,other
611a4a7f-797e-58f5-844b-f51e7b1d66c4,-1,other
24ef9ff9-9eda-5366-9523-92ec39d7b411,13,music
e797f200-88dc-52a9-b6b1-b4ca6eba605e,-1,other
d78b21b4-6f44-5660-b2a9-4f5556683a65,18,art
dc0bc394-ad1e-5827-8eb3-e575d7f937ea,97,tea
c63497cd-b690-5aa5-8190-b65190d3d401,-1,other
ea35dc60-c2b2-54a4-a9cb-f3c7305aa31d,-1,other
390fadd6-95c3-507f-baa1-0ca178a8697a,-1,other
2506d994-6fea-5080-a0d4-adcee78b0d10,-1,other
88e9fb77-0df3-5ec4-aae5-e892637342e6,-1,other
1858f574-bd43-5487-9fe1-8383fcbc0caa,-1,other
b9c00b8f-5983-5674-a709-95303885ad5b,1,politics
be9d9054-4993-5a0b-9f00-972c1270a37e,-1,other
30c3f17b-7463-58f1-b3e6-7dcc25f2763b,18,art
4543e953-3b92-5c1e-b816-7fb7d3a04078,-1,other
e4e70606-cfe0-5ff4-b486-59e9f4177bea,1,politics
ef0986bb-00b6-5555-a048-a762f1dac298,-1,other
dc297295-6b88-5666-9d48-1995b8667025,-1,other
c5cb6fe4-ec27-5fb7-a402-e1a77dd4c3da,-1,other
926f7f67-830a-5309-b202-3293f5359f1c,-1,other
77aa448d-69ac-5ce3-bf7e-fdf61bb61649,-1,other
1a554287-b4fd-520e-9bc6-576c46d50bf1,-1,other
d31da9d4-bb34-5118-8321-1b9145d24871,-1,other
4419f523-26ee-59e3-9900-a57ad3a3a936,-1,other
c83da6e5-29e1-58a1-a321-d65e0be71126,-1,other
61cef200-5bc7-5fb8-8c4a-459aa05325e0,18,art
3ed46220-1088-5f01-9897-0619686b654d,-1,other
8189c7cb-0854-5498-8ae4-f53bc5a6868c,-1,other
225454c7-212f-54a3-a86a-a633abaf6955,-1,other
5a1af452-e307-5e93-9894-c952d5bd4669,-1,other
01c280a8-7b4f-5d7b-bccf-e087a0818968,97,tea
9ff621ce-ee0c-5dab-89c6-a3e89ae5854b,-1,other
0566b114-a8a6-56de-bcba-9ffb1c5946d9,22,gaming
abc60b4c-7f78-5823-b2cb-b936b057a4e7,78,books
4ebc2b1a-cb82-555f-b5bf-3dd7d63c448c,-1,other
c05857f9-9124-580f-9613-2cad0b9c1808,18,art
3fbbe49e-9193-570e-9735-88d819fc644b,-1,other
1bf75cc7-40db-5356-83aa-80972f8b43f2,-1,other
2ed15755-cd0d-5007-8cb6-f366d8ecd4e4,18,art
3905ac28-656d-59f3-a49d-099f4a3c45e0,-1,other
03f3605e-524e-5d6d-84f8-fc2e89e63edd,-1,other
32f69269-62c8-593d-84bc-9a35ceaef489,18,art
927fe99c-3653-5e49-932f-9b5704354e64,-1,other
8098ddee-fe7d-5066-8267-a539ef8f8c0a,49,news
5444bc90-bb1b-50d0-b626-54b2de94736d,-1,other
b67bf14e-f9c4-5443-9c77-e9391e7ee5ac,-1,other
0114db48-cefd-5095-9eba-11a02b0d2c09,-1,other
3e5c6914-b128-5fcd-8771-ab02a99e407e,14,movies
4a677035-01e6-5eaa-8433-05797fecb8f2,-1,other
9f03964d-cc73-5de1-bb89-b273c675d573,-1,other
95e24487-0436-58a8-8e0b-bc0d11d95eb2,-1,other
f7880163-40a0-5c4e-a593-59f2138a4b1b,18,art
ba9d3af9-8532-5abb-8980-59064d8e341f,-1,other
84298d5c-513c-5945-aca5-77f173dcec12,-1,other
2fb96c60-347a-56c5-83a5-efea7518e2bf,-1,other
08bc3cb2-8e0b-5a58-8386-c8dfd556be9c,-1,other
052703e2-09ec-525a-8fa3-994e775977f1,-1,other
1bfc816d-5339-5dc2-a933-2fbf3cba8f39,1,politics
81385966-39a7-5af7-a732-d327047e8ca6,1,politics
78188e4a-0484-59bd-8f56-ea5e920a92e7,1,politics
6d99acbd-26b6-55f5-93ac-5c6c4152dd94,1,politics
ac5e23df-0ca3-5e1f-9340-047e67fbf92b,-1,other
8c52c800-008e-5706-8e9d-2f3e85cb8d1a,-1,other
634d8be4-9009-5542-b6ac-f2f54b9c3933,-1,other
3b03b112-8350-5333-8161-ebcb67f95387,22,gaming
09752bdb-a4e2-5a84-91c3-147f2091a614,97,tea
6bb72a4c-f2df-5705-8326-2ade834bf285,49,news
e392d5c7-bea0-5e74-aa8e-f41afd0886a8,1,politics
a9a38889-8297-5d43-a2ac-0aa16fe7e68b,-1,other
4205d218-3d1e-5f30-85b9-3c553334f351,1,politics
361c4b33-b7e0-5dfb-8618-0423193840c0,13,music
01a45c50-76be-5f20-887f-5bfbb74b30d3,-1,other
8679dfa9-3651-5098-b536-301f6847cbd2,2,technology
c3cfe389-4bd7-57f8-bf30-ba951defb4e4,-1,other
a3ea0fc2-03e5-525d-ab3f-80de09c30376,-1,other
e8a55599-eb1c-5ae0-af0f-d33ac42712b1,49,news
b3af51b1-44ae-5b8d-b242-3801206f2a9f,18,art
c41790c2-47aa-5707-83b9-cf6c568ce5d8,18,art
87db0287-8405-50b3-859f-b6a228b5ab22,-1,other
e0e2f341-1511-5de0-9089-c044f298fe83,-1,other
a5102926-43c7-54f4-9add-04093a6d2cf0,-1,other
5ec128f8-94ee-5d8f-a027-88f4d3854d05,8,business
8ff0903a-01c7-5a29-a9de-e043ff9572ce,18,art
dc63a93e-2b35-5955-aa26-974e2911b4ff,-1,other
49fe577e-cc71-5b14-9f6c-fb23cb1dd21e,1,politics
d3546e77-4ae9-55ae-b0fb-c516c3e2ec71,-1,other
cc645ff0-944e-527e-9c83-33a70d6b28f3,18,art
279a3c03-83a8-5d44-9a00-0dd6710dc507,1,politics
3233e914-c48d-5ae4-a577-bb54eb7090b6,-1,other
d588d194-76ad-5d27-b64c-0b13bfff3eeb,-1,other
3eaaa075-dbaa-543e-b8d0-235232288045,49,news
8859e9fb-7d2b-5bb9-b08c-db016d0cfce7,-1,other
17ac7025-9633-563c-9d3d-d69a07acb25b,-1,other
11a41dde-f9bf-5eb6-b163-879d5ce1ac9e,18,art
a46d814a-541e-5db6-b7ad-b9f1dcc963b4,93,cooking
e17c1607-d975-54e6-8ae8-144d683ab0b3,2,technology
cb18a6aa-01b8-53b3-aa9e-6c11e6e696c2,-1,other
0204c19e-595a-562e-b958-5fd5a03aae08,-1,other
b25b05b1-dfdc-5124-b15e-40a3f3bc8df1,-1,other
6c51f7eb-0c4b-589e-aa87-4c726f037d21,-1,other
bfa88795-4eeb-5a30-a28a-5ead0179e8e1,-1,other
e1d31b28-3e01-5d4a-ba4a-977cd245c6d8,1,politics
0ec2b6fe-bc10-5d97-ab6a-7c2595d063e4,-1,other
055c7e27-d52c-59fc-a757-e7b397b0e77a,1,politics
32102be8-27a1-5219-b0f8-33723e3d009e,70,board games
a601601d-607a-5ec5-baa3-a4010bded693,-1,other
77b8188e-0ef2-5a0e-808b-3d5cee002516,-1,other
34410c47-c80b-5f8e-bf7b-c8ec1a984bba,-1,other
317a0e5d-667b-5ab4-a3a6-015243cc2834,1,politics
b160432b-2d40-55b4-b6e6-9df973ced6fc,-1,other
a832b0be-10b6-5536-87ad-0ef9ff594f9a,-1,other
13dae661-eb65-5d34-9293-3303540bdeaf,-1,other
fc75618e-5f68-501b-bc9d-7ebd3d8418f0,-1,other
a4e65071-4a48-5e3e-bf61-5ee6803dd4d6,-1,other
1b21dbc1-816a-5e61-87c8-518d1e0e26fa,-1,other
40792240-a6bb-558d-b0d3-96c18174d06c,-1,other
d1f3c530-26ef-54e9-b646-5c55f7a197fc,-1,other
9bf60121-9d51-55bb-a039-a0d3c3ff8cbf,-1,other
b5919d7e-77de-56fa-9279-2aa0b8645924,1,politics
7296ebfa-1b61-5b44-a069-f465e346887f,-1,other
ff420046-80c8-5bcd-a46a-3a22a1d49c80,-1,other
a16699c3-5bdb-53e2-bbc2-05731deb2c60,-1,other
be3f3a1e-1900-5513-9930-24563f8c8fc4,-1,other
b8a7a564-3e2f-5f25-9697-d023263120a1,18,art
d71fcd5d-f575-54b8-b44a-8da1626fedc8,-1,other
e9ab6d7c-51ce-53c7-944c-23cc81c1ad9c,29,military
90e75035-5340-5e93-b9e8-e9e8b13e564a,18,art
a47f75e3-105a-5422-ad12-ce2ec0cefa01,1,politics
a7cc0997-c86c-5e22-affe-c5f2b83daf95,-1,other
2cd16918-a8a2-5ddd-978b-6b26ba1ae14c,18,art
3c428ba0-32c8-546c-850d-4319e8de5d39,18,art
ec57d031-bcdf-5cbd-9816-9c237b9e6289,-1,other
c4bf3535-c104-5ddd-a5d1-deb90d19709a,89,design
df86ef3d-e58d-583c-969a-44c61057c18e,-1,other
5bb6e363-7b1b-5933-8c5b-35123da35c6a,7,environment
c9fa7d88-7fe9-58cc-bad1-99936a6246ef,18,art
8ea367ea-78a8-5564-8616-065acf22853a,-1,other
4df07bdb-c7a0-5463-8a54-9be0c4c99492,-1,other
2c2994bf-0d75-58b6-aace-535952aac636,18,art
f3d72237-e6ed-523b-8143-d85069a4af65,1,politics
ffa2d53d-df35-595c-9758-af62e14350a0,-1,other
82f9731f-f865-55ac-8522-f3f63fb3c18d,-1,other
e0370490-cd0b-5c29-991d-41ac4be3eeaa,-1,other
c95e86a3-5077-5902-8765-fa09bc4ff12e,1,politics
0635de4d-18e7-5cbe-b0c7-00692295b529,-1,other
2c741f8a-162e-5d2e-9839-13fad0a3b31e,-1,other
67f96f88-2d32-5a18-8074-0e277a383c7c,49,news
a7db2e04-54ee-58ea-baeb-f1906abe284b,-1,other
202838b7-d3e8-504f-95e4-ba12c56f638e,-1,other
d80fba92-a515-53c5-bb17-a504a161d853,-1,other
7d2df2d4-f85e-5e59-8ae5-77be9f8a178e,-1,other
63b75fb0-cf15-5506-b72b-0fc4953add1e,-1,other
9bb1c14f-d780-5b1f-bb3d-a562d610041f,25,parenting
d630a5ad-6e08-593b-adbc-72b32640a769,-1,other
d836de4d-759c-58c1-93ad-75cc85820ab5,89,design
244a1c6e-eaf5-57e3-af7d-2f452035fb95,-1,other
5da635dc-71f1-561c-aa4b-6d185daf89f7,-1,other
67223b01-15d1-562b-8b56-5a20bb0c57e2,-1,other
ba0ca2da-0095-5210-a9f8-b8b522395601,-1,other
318161d9-eb5b-552c-9fcb-7f72cd134403,-1,other
8774c88d-d69b-5137-b923-dbd87fc9851e,18,art
ab7e5540-3d7f-5fe6-9ba1-3e1e3797818d,-1,other
279214f6-22fb-5394-8848-a2d0116b8e52,-1,other
b34f3755-176b-57eb-9800-2e3aba874de8,13,music
2635999d-9fbb-5dc2-9fd3-9252effe229d,-1,other
530d7fbe-529e-5c32-9be0-5016d4021d9d,-1,other
88f7992b-3e4d-53fe-8f13-8a2ef076dd5a,6,education
8e9ea01e-99e3-5e88-93b7-981cc95f1b97,-1,other
de8a167a-14c3-5861-892f-707e9b406243,97,tea
1f4407a8-27ad-5741-b9fa-7e4c160965a4,-1,other
e375f2a0-8e19-50fc-818d-a0a4cbd98cd8,-1,other
ef709984-f2f8-5339-a4d7-8a1419db013a,-1,other
183ba348-2153-5828-bf64-7703436eff22,-1,other
ca607e3c-fbd0-52a7-bd7c-dfd32924ee7c,-1,other
a20f4a9a-5061-542c-9865-11100dfa0121,97,tea
af2b1ed0-6ebe-57b8-8e65-9a4c5c4576fd,-1,other
466eebb4-3f12-5a97-ae06-0f3e474dcb47,-1,other
fdf5bfe9-2678-5f0d-a30c-ace9aed47ca4,-1,other
f3a171f0-cf98-55d9-9c6b-4f19cc4258d3,-1,other
3f80d58b-2e5a-5ab5-bf6f-c077951480e5,-1,other
2400fa9c-4ccb-53ce-a9ee-c38d10599303,1,politics
43583c75-ad73-515f-92c8-5375ef0393b1,-1,other
aaea3cf8-3bd7-5cf9-ba85-e360d34bbb1a,-1,other
1832a404-c724-54e8-96f7-83675eea0b86,-1,other
61763796-cf41-5c22-a8ea-99e1b1dd9c6f,-1,other
563a335e-c94c-5544-a616-ceac3e04fa45,-1,other
98ce475e-b617-5003-be32-5b9b6d795d46,1,politics
93a99e18-2872-5966-8c9f-905bfd5f730f,-1,other
560b8386-bb28-5798-92b8-ffd8cfcd96b3,-1,other
a253b7b5-95cd-51ff-a06d-77136b7a126b,-1,other
369d5f72-c234-563a-b44f-b4d87c12fdfa,18,art
b865cab7-f551-5c7d-ba52-678b3e67f2de,-1,other
22eda21e-711d-5058-8a00-ff36be5b4432,9,travel
7ef45820-e2de-5343-97d7-d8ca7f528d69,-1,other
3ac94f01-2f22-5b53-acc8-57604ef46a01,13,music
7f9ea530-4557-53a2-a464-e8e79525614b,-1,other
2383309d-8d81-5c5a-91f1-e44749694f3c,18,art
d80256a4-690e-5239-9d04-f3827d830236,18,art
720fe8f8-5efa-5eca-a004-77fc2fcfc94b,-1,other
99267d05-7ac1-568f-9581-58ed09a59832,1,politics
c2f7de5d-7a18-51fc-aafe-f162ea5a4650,-1,other
e8e83d3e-5445-5401-86ae-99829b5bdcfc,18,art
3de42783-d7fc-55ce-8f18-8b49904521db,-1,other
0ac26b32-a8fd-5300-a1ba-5ac6539bea15,-1,other
c0fa3e80-b612-5f76-bbca-85512747b9da,-1,other
b9190607-0858-50ca-b368-0a4b566bb511,7,environment
45b96c3a-31ac-5cf6-8e9a-82f5562b0415,76,streaming
f0f10420-8009-518a-8c59-8af2cc87d7d5,97,tea
5ceea776-aeba-593f-9f93-43327943bae2,-1,other
0be39d7d-ec33-56a4-a417-4e74e85b9401,-1,other
2128b27a-e8ca-5edd-b754-ec5c49eba9cd,-1,other
1cf9e802-487a-55f7-81e9-320828ce1fd7,18,art
1d812a3c-4bf5-5ace-bf51-ea72b2581d06,1,politics
9c0e23cd-97ce-53a3-b05d-bab8d9a1cfcc,18,art
05bf3fba-fd00-5bc7-8600-87ede68db581,-1,other
deb8b9f8-cc07-5b7a-8935-613d136b8cbb,-1,other
76fe3161-b2f3-5f82-8007-40fd16021369,-1,other
e1099177-e168-5647-b899-3d32777c96d3,10,food
97f0dbc4-6097-5e49-b6f2-21d8fcd5e983,-1,other
68a33f60-560a-5c72-95f1-f25708e73f54,-1,other
38bd93b1-816c-5a22-9379-0e02ecbdf49a,-1,other
3b71e819-e7c2-5b01-b733-fc5cf4e1bd83,-1,other
493de295-a249-5e83-b127-8cfcd15e864b,-1,other
c3d62188-a5cb-5101-8f41-e56083e13094,-1,other
f2df25b2-f284-526d-b824-73f75c9df25a,-1,other
6e6b785f-bf6e-586a-9995-c0b2ac9e845d,-1,other
58af299c-892a-5bc4-979e-b54b4e6c734b,-1,other
92b89d86-5c46-506a-a335-74c2c522430f,-1,other
dcf1471d-7641-573c-b1d1-4159292c3723,-1,other
2e43a6bc-febb-5489-8761-ec6c49fc8530,-1,other
57ebdc62-8167-5fce-ab21-60a1115d0a23,-1,other
c210f911-a3c5-5915-94d4-2e41b69f1b42,-1,other
76b054bd-5733-5d1e-939c-72c350b30976,18,art
660b37a0-3a4f-5cea-ad72-341801f31eb4,1,politics
8f3b4007-6909-54c5-b79f-83e17cddf44b,-1,other
9c213002-c53b-51e6-acd1-fdee6bf14ee7,-1,other
243124b3-7edf-54ad-b91d-f8b7c97c9c62,1,politics
095fef1b-6780-5ca8-90e3-42db114b8f6b,-1,other
d89e1cc8-a2ae-52b6-82e6-a39490524e3a,-1,other
88e77343-13bb-52c9-bd2e-572bc2566428,3,sports
510f01a0-34ed-5851-a096-dc39b6ffd7c8,97,tea
daab0b55-3f59-5a64-a7ad-86e86840ac17,1,politics
dc57f388-7a14-5ac3-b369-844c82680da9,-1,other
60a97fc6-3671-56d6-8b19-a1ff1ecc16cf,37,marketing
cb6adae9-86b5-550e-8847-c7e33eae34d5,-1,other
f40b4276-dd62-5188-98a0-8b7842c0b4e2,-1,other
89701213-3bca-5b5d-9ccf-301cadd20a13,-1,other
f6489016-96b6-5a93-9b66-6cff0e92d716,1,politics
3c179310-4f94-53ab-982b-3b452ea2b57f,28,law
b2000bba-398c-56bd-84f6-8501596fb88e,-1,other
b088d518-91ad-517f-8944-27d6e215487e,14,movies
8fdcfab1-3308-50a7-8f03-cab3b8092446,-1,other
86613fdf-7e6a-549d-9df5-0501d93c32af,-1,other
31b88fb6-d731-509f-a507-be2f023b1d09,-1,other
930282a4-515b-5ada-a936-6e8834864557,22,gaming
e0305df6-fbd1-5c6d-abad-318461afbfd6,-1,other
18e46878-f47f-5e1b-b315-6a059da46144,-1,other
a4bbea6e-85f0-5728-a7e6-9e15daa2ab0e,-1,other
3c71beb1-239b-5ded-b603-9609d99d10a4,9,travel
a364748a-2854-5715-81a4-5d3a5ce7c52b,-1,other
f14d1441-7194-5666-b72c-fe7b37637bfb,-1,other
30c1aba3-e7b3-5570-b2ea-25799a9b15fb,18,art
6ecb8a6a-0bad-561c-9c3c-c1895f524647,-1,other
01fad86e-e249-54a1-8a68-098d4091aef3,18,art
a9f748f1-7baf-530e-9b50-56363e89eb15,-1,other
62cca27f-1bf8-52ce-a097-cd27c2fc2812,-1,other
ae90f62a-8cc7-543c-afe6-be05165d68d1,49,news
3b7cd8a2-7a5b-5e44-a8c8-30ec94b2bb10,18,art
e76af3ee-e223-5f03-ba9b-cae35b1de712,18,art
45584103-8ba7-545f-9f06-1a7722801f59,1,politics
9294dd84-530b-54e5-a316-956c627c6b83,18,art
1cb6f05d-07d1-581e-bdda-9ba27b405a85,-1,other
7d85e15e-f18a-5b95-85d2-e9902013d8b7,1,politics
a418aa34-9e1e-519e-a9b3-88c9bab48e91,-1,other
d67c6002-d9d6-511d-8a1d-e26c9d264cb1,18,art
a27cda1b-1547-5556-9397-9bd819599752,1,politics
dc7f270b-e0db-5eb5-a88b-54b0f4279368,97,tea
344b29de-1632-5270-933b-807f9bf26799,97,tea
bd7b8335-234e-5484-a9e7-4662a97901f2,-1,other
468c06c6-c222-5a50-970e-b3a06f2c9ebb,-1,other
12e395b0-24b0-546a-a31c-fc4790c38f18,18,art
b5c8de42-18e5-5bec-9f26-080758ca0b57,-1,other
31ef20bd-25a0-5f4e-bb3e-ec5c987fb4a1,-1,other
3a1c40de-20cd-5181-90d2-7a80a4c15a9d,-1,other
e79e2280-f554-568f-a820-15d6af1c8a6d,18,art
48f5ea39-ec24-5526-a866-ff4c910c7713,60,nature
e6b9942a-0ccc-5407-9198-55a873f1034f,-1,other
a2378246-a8c7-51f0-9a76-ca5faad604f2,-1,other
adb291bc-7e46-5fac-ab91-05813359b93c,2,technology
bfed18f3-f59d-5154-96b8-dd31ac3ced4e,-1,other
4efb402b-1f34-57e1-af4a-7c76a0e38541,-1,other
75df709a-66a1-51fe-b86a-6542a95c8e86,97,tea
987e3029-071c-5c71-b88e-08caa4d84053,-1,other
98cd3b06-c781-5073-844f-81ada2a84393,97,tea
5182356a-e8dc-5e3e-b4f3-564b10b048a9,-1,other
7bb0f8f9-7ac3-555f-889f-7a91dad42c48,-1,other
bd5b9bc6-edae-5ae5-9e22-3239e7616d24,-1,other
c2fae80f-c3d7-5c94-95ac-4d18013c6d19,-1,other
32d482c9-b23c-541b-b6fc-177b8dfb989d,1,politics
9b9be294-859d-500e-bfb1-791c73e4d77b,18,art
61eb5d81-8da6-5b5c-8340-c5f6a6e15438,97,tea
29a06ea5-ad21-516d-9654-883cac3100a0,-1,other
1cbadab3-78d8-5a13-b4f3-a07c6d19a54a,-1,other
f814f450-c99f-5a8c-8691-96a2534611f4,-1,other
01c845fe-c11c-5e3b-bc04-5099d0d24cb6,-1,other
034df749-4669-56c9-b451-50dbe5b9fe71,-1,other
359fc8ba-ff24-546a-b9bf-d7450161ee66,13,music
172ff37e-3224-5d0a-93a2-0a844f87d97c,1,politics
d8ef79c1-385b-525c-aaf1-5e79d7dfc7d7,18,art
73ff2b83-098e-5363-b5fb-ad0a6dbc8ab8,-1,other
923508bf-f319-5f59-acbc-667fcd920994,-1,other
9c80470b-9066-580e-b725-306d23f4b291,-1,other
9e5d572f-3ce2-5d51-92e3-ed2bca578e94,-1,other
ae9c2e7c-c05d-5730-80bb-615721fde36b,-1,other
b9734246-42d3-5204-9d79-0bfb8b440fb5,-1,other
a3a12717-f7fb-5c23-9dd1-df441f224819,18,art
880ec41a-37f5-5b8a-a09b-a3aa96459b27,-1,other
b04cc784-3c4b-597d-955d-462db66caacd,1,politics
b36721f7-c70d-5587-b5fe-76b9782aec4f,97,tea
3cb25731-0c5d-5563-818b-998333d3987d,-1,other
643f8c34-8349-58c3-8f7c-ef89bb94b885,1,politics
28b56359-0dcf-5c34-86d1-e9b87e91be8a,-1,other
1a7810ea-9fd9-513b-83c5-a4bc49fbc59e,-1,other
dfb9d871-d44e-5b28-bbff-22f5b155b91f,-1,other
f6fef6d7-a54a-5326-9e2f-dcc48661a552,1,politics
dec5ee56-fcf2-510c-8c11-af1b8291147c,-1,other
82dd8d20-b73a-5c10-bd1d-ed7225f645a1,-1,other
6189cb2e-75ca-559b-b3b5-bd4f676d95b8,-1,other
865afeee-99e6-5def-bc5a-00befc3a190c,-1,other
f005ffa2-0825-5309-886d-b32e27839fe2,-1,other
34f7b562-0cbd-5ba5-911a-6fe6eebe87cb,13,music
6bdd7406-0a84-5b45-abef-e24dc86aa6f2,-1,other
0510488a-7f4d-5fe2-bb2f-8c9afe95b54f,1,politics
67d77312-1487-5c2b-9530-360633e5e60b,-1,other
d195fdeb-591a-5dd0-a53c-de40c6f18499,18,art
3dfba3ca-2fbb-59c1-b0ba-ef8c02c6b65d,-1,other
05282644-dc6a-5e81-8c89-43da3f66337b,97,tea
e808bdaf-0025-5dd1-a50a-9eb64014b97b,-1,other
e5b0a66a-2014-5a0f-a619-64bfc8f357de,-1,other
0050d801-7e02-5c00-9c97-cf1287ea2f15,1,politics
a9be9dbf-6754-55fe-8c09-23cefa8d01f8,-1,other
22d424e1-e0df-52b1-ab2e-64c2cbd3a599,-1,other
3c749e54-f2ce-56bf-b8ca-235985e8b8a6,-1,other
0ccc58b8-e1d1-5a50-9fec-eb6049f81fc7,18,art
513e8cee-c6b8-5eb1-a256-77a6e5a46689,-1,other
4cf99c99-880e-5e50-ae42-99b643c04d7c,-1,other
3b731dd1-67ee-5574-894f-c738a84ce9a8,-1,other
25ddb7f1-71e7-51ff-a081-74ddd7e76e4b,-1,other
d145481e-a731-5f24-a8a7-83e20ee7020a,1,politics
5f860afd-fa30-5976-8313-c2470b82faf7,-1,other
549acc07-0c19-546f-b3cc-55b015294c2b,1,politics
8a9443a1-0d1a-535c-9d52-1f15b96ea53e,-1,other
8d3d05f5-54db-5114-8c8b-ed527965defd,-1,other
8cd50160-cfaa-501f-99a6-c32745adbdd1,8,business
49a9e72c-ef41-5524-9d65-36e99df733c1,18,art
b63a08b5-c0ee-5f6c-b15b-ab412c1a6f2a,-1,other
6bec0161-5a9e-5114-9f7c-71efc8a5489a,-1,other
53dd44d6-2134-58ed-9693-7730bf5e00a9,-1,other
a78d44e5-104f-5104-8f72-20bd9af14e66,-1,other
82ec4750-2003-51e7-a400-354fdd116c15,6,education
4311626d-e59e-5eb5-a812-420778a261e3,-1,other
0cfbf233-f72b-5231-9008-8aa567e1b7bf,71,anime
96a5e86c-fe5b-5860-8e21-58e98670c516,18,art
ce9e0b26-646b-50c3-bcbf-afeed0f4824a,-1,other
402f38c1-1769-5ee0-9974-b19817ac81f4,18,art
a34d1c57-8e8b-52e1-8365-40d52e385fba,-1,other
25166acd-1780-5ccc-af33-92d476d80a67,-1,other
